po_id,line_number,product_id,quantity,unit_cost,gst_rate,line_total,gst_amount,line_grand_total
PO-413833,1,P015,255,82171.44,28,20953717.2,5867040.816000001,26820758.016
PO-413833,2,P019,130,35602.28,28,4628296.399999999,1295922.992,5924219.391999999
PO-423950,1,P028,278,1904.3,18,529395.4,95291.172,624686.572
PO-755545,1,P026,127,255.2,18,32410.4,5833.871999999999,38244.272
PO-755545,2,P009,300,9339.03,28,2801709.0,784478.52,3586187.52
PO-755545,3,P003,221,1089.7,18,240823.7,43348.266,284171.966
PO-755545,4,P008,290,484.2,18,140418.0,25275.24,165693.24
PO-755545,5,P001,205,18819.56,28,3858009.8,1080242.7440000002,4938252.544000001
PO-755545,6,P007,175,968.92,18,169561.0,30520.98,200081.98
PO-755545,7,P018,74,8443.75,28,624837.5,174954.50000000003,799792.0
PO-755545,8,P015,141,75945.2,28,10708273.2,2998316.4960000003,13706589.696
PO-755545,9,P020,269,823.99,18,221653.31,39897.5958,261550.9058
PO-755545,10,P029,57,3373.7,18,192300.9,34614.162,226915.062
PO-545494,1,P025,34,4920.8,18,167307.2,30115.296,197422.496
PO-545494,2,P010,241,26813.51,28,6462055.909999999,1809375.6548,8271431.564799999
PO-545494,3,P025,186,4960.61,18,922673.46,166081.2228,1088754.6828
PO-545494,4,P007,252,1179.42,18,297213.84,53498.4912,350712.3312
PO-545494,5,P009,233,12135.28,28,2827520.24,791705.6672000001,3619225.9072
PO-835771,1,P007,195,1055.06,18,205736.7,37032.60599999999,242769.306
PO-835771,2,P012,162,1715.51,28,277912.62,77815.53360000001,355728.1536
PO-598776,1,P018,294,9893.76,28,2908765.44,814454.3232000001,3723219.7632
PO-508604,1,P011,129,24794.32,28,3198467.28,895570.8384,4094038.1184
PO-508604,2,P026,154,195.17,18,30056.18,5410.112399999999,35466.2924
PO-508604,3,P013,249,1134.54,18,282500.46,50850.08279999999,333350.54279999994
PO-508604,4,P016,141,6356.61,18,896282.01,161330.7618,1057612.7718
PO-508604,5,P028,184,1514.58,18,278682.72,50162.8896,328845.6096
PO-508604,6,P013,148,874.47,18,129421.56,23295.8808,152717.44079999998
PO-508604,7,P016,239,8135.42,18,1944365.38,349985.7684,2294351.1484000003
PO-508604,8,P029,190,2664.58,18,506270.2,91128.636,597398.836
PO-508604,9,P003,32,1003.8,18,32121.6,5781.888,37903.488
PO-508604,10,P026,207,269.04,18,55691.280000000006,10024.4304,65715.71040000001
PO-508604,11,P017,206,322.25,18,66383.5,11949.03,78332.53
PO-508604,12,P015,67,73363.82,28,4915375.94,1376305.2632000002,6291681.2032
PO-902752,1,P021,226,28951.27,28,6542987.0200000005,1832036.3656000004,8375023.385600001
PO-902752,2,P023,236,11495.76,28,2712999.36,759639.8208,3472639.1808
PO-902752,3,P017,182,392.14,18,71369.48,12846.506399999998,84215.9864
PO-902752,4,P024,286,6863.93,28,1963083.98,549663.5144000001,2512747.4944
PO-513655,1,P014,57,72306.71,28,4121482.47,1154015.0916000002,5275497.561600001
PO-119605,1,P005,78,5492.31,28,428400.18000000005,119952.05040000002,548352.2304000001
PO-119605,2,P011,221,18334.1,28,4051836.1,1134514.108,5186350.208
PO-119605,3,P019,92,29601.15,28,2723305.8000000003,762525.6240000002,3485831.4240000006
PO-119605,4,P021,95,28211.5,28,2680092.5,750425.9,3430518.4
PO-119605,5,P029,254,3517.71,18,893498.34,160829.70119999998,1054328.0412
PO-190482,1,P008,55,395.9,18,21774.5,3919.41,25693.91
PO-190482,2,P001,62,15923.65,28,987266.3,276434.564,1263700.864
PO-190482,3,P024,217,6532.5,28,1417552.5,396914.7,1814467.2
PO-190482,4,P001,217,20388.61,28,4424328.37,1238811.9436,5663140.3136
PO-190482,5,P027,91,314.88,18,28654.08,5157.734399999999,33811.8144
PO-190482,6,P006,249,6841.63,28,1703565.87,476998.44360000006,2180564.3136
PO-190482,7,P005,141,6109.94,28,861501.5399999999,241220.4312,1102721.9712
PO-190482,8,P004,159,30266.63,28,4812394.17,1347470.3676,6159864.537599999
PO-314769,1,P025,136,6696.94,18,910783.84,163941.0912,1074724.9312
PO-314769,2,P007,222,1051.23,18,233373.06,42007.1508,275380.2108
PO-314769,3,P009,40,10678.68,28,427147.2,119601.216,546748.416
PO-314769,4,P021,233,39801.05,28,9273644.65,2596620.5020000003,11870265.152
PO-314769,5,P010,129,24018.56,28,3098394.24,867550.3872000001,3965944.627200001
PO-314769,6,P026,193,276.71,18,53405.03,9612.9054,63017.9354
PO-314769,7,P012,193,2196.6,28,423943.8,118704.264,542648.064
PO-314769,8,P013,132,1282.72,18,169319.04,30477.4272,199796.4672
PO-314769,9,P003,77,995.48,18,76651.96,13797.3528,90449.3128
PO-199910,1,P003,189,835.21,18,157854.69,28413.8442,186268.5342
PO-199910,2,P006,176,7166.76,28,1261349.76,353177.9328,1614527.6928
PO-199910,3,P007,111,927.57,18,102960.27,18532.8486,121493.1186
PO-199910,4,P002,209,573.01,18,119759.09,21556.6362,141315.7262
PO-794444,1,P002,74,496.2,18,36718.8,6609.383999999999,43328.184
PO-794444,2,P009,37,9517.19,28,352136.03,98598.08840000002,450734.1184
PO-794444,3,P028,163,1864.52,18,303916.76,54705.0168,358621.7768
PO-794444,4,P014,76,50530.04,28,3840283.04,1075279.2512,4915562.2912
PO-794444,5,P013,144,1117.61,18,160935.84,28968.4512,189904.2912
PO-794444,6,P020,99,918.24,18,90905.76,16363.036799999998,107268.7968
PO-279513,1,P006,68,7053.99,28,479671.32,134307.9696,613979.2896
PO-279513,2,P021,291,28378.01,28,8258000.909999999,2312240.2548,10570241.1648
PO-279513,3,P020,99,783.86,18,77602.14,13968.3852,91570.5252
PO-279513,4,P003,221,867.9,18,191805.9,34525.062,226330.962
PO-279513,5,P006,61,8543.06,28,521126.66,145915.46480000002,667042.1248
PO-907682,1,P023,58,9714.77,28,563456.66,157767.8648,721224.5248
PO-907682,2,P013,113,1069.28,18,120828.64,21749.1552,142577.7952
PO-907682,3,P008,119,444.59,18,52906.21,9523.1178,62429.3278
PO-907682,4,P017,121,466.14,18,56402.94,10152.5292,66555.46919999999
PO-907682,5,P001,294,19251.56,28,5659958.640000001,1584788.4192000004,7244747.059200001
PO-907682,6,P009,271,11440.22,28,3100299.62,868083.8936,3968383.5136
PO-907682,7,P018,279,10073.03,28,2810375.37,786905.1036000001,3597280.4736
PO-907682,8,P023,262,9427.6,28,2470031.2,691608.7360000001,3161639.936
PO-907682,9,P030,125,13169.18,28,1646147.5,460921.3000000001,2107068.8
PO-690126,1,P003,54,750.14,18,40507.56,7291.360799999999,47798.9208
PO-690126,2,P003,175,880.09,18,154015.75,27722.835,181738.585
PO-690126,3,P001,124,19902.93,28,2467963.32,691029.7296,3158993.0496
PO-690126,4,P008,224,499.36,18,111856.64,20134.1952,131990.8352
PO-690126,5,P001,300,18350.58,28,5505174.000000001,1541448.7200000004,7046622.720000002
PO-690126,6,P013,172,961.03,18,165297.16,29753.4888,195050.6488
PO-690126,7,P006,186,7714.54,28,1434904.44,401773.2432,1836677.6832
PO-690126,8,P024,174,9193.22,28,1599620.2799999998,447893.6784,2047513.9584
PO-690126,9,P005,76,5415.39,28,411569.64,115239.49920000002,526809.1392000001
PO-701455,1,P005,259,7116.23,28,1843103.57,516068.9996,2359172.5696
PO-701455,2,P030,53,17438.83,28,924257.99,258792.2372000001,1183050.2272
PO-701455,3,P030,226,16616.86,28,3755410.36,1051514.9008000002,4806925.2608
PO-701455,4,P019,159,34547.15,28,5492996.850000001,1538039.1180000002,7031035.968
PO-701455,5,P028,283,1570.65,18,444493.95,80008.911,524502.861
PO-701455,6,P009,111,10623.14,28,1179168.54,330167.19120000006,1509335.7312
PO-701455,7,P020,59,974.3,18,57483.7,10347.066,67830.766
PO-701455,8,P025,93,6206.89,18,577240.77,103903.3386,681144.1086
PO-701455,9,P004,166,28545.05,28,4738478.3,1326773.924,6065252.223999999
PO-701455,10,P005,243,6557.21,28,1593402.03,446152.5684000001,2039554.5984
PO-701455,11,P003,290,849.75,18,246427.5,44356.95,290784.45
PO-112011,1,P007,270,902.9,18,243783.0,43880.94,287663.94
PO-112011,2,P020,206,971.78,18,200186.68,36033.6024,236220.2824
PO-112011,3,P017,80,414.63,18,33170.4,5970.6720000000005,39141.072
PO-112011,4,P002,100,444.82,18,44482.0,8006.759999999999,52488.76
PO-112011,5,P028,95,1978.89,18,187994.55,33839.019,221833.569
PO-112011,6,P020,37,704.79,18,26077.23,4693.9014,30771.1314
PO-112011,7,P018,72,8651.04,28,622874.8800000001,174404.96640000006,797279.8464000002
PO-112011,8,P008,271,479.2,18,129863.2,23375.376,153238.576
PO-112011,9,P003,239,755.9,18,180660.1,32518.818,213178.918
PO-112011,10,P016,188,6202.8,18,1166126.4,209902.752,1376029.1520000002
PO-112011,11,P015,65,78837.74,28,5124453.100000001,1434846.8680000002,6559299.968
PO-112011,12,P010,123,29527.31,28,3631859.13,1016920.5564000002,4648779.686400001
PO-283231,1,P029,82,2603.53,18,213489.46,38428.1028,251917.5628
PO-283231,2,P007,285,1229.1,18,350293.5,63052.83,413346.33
PO-283231,3,P013,52,1069.7,18,55624.4,10012.392,65636.792
PO-283231,4,P011,178,23789.47,28,4234525.66,1185667.1848000002,5420192.8448
PO-256462,1,P017,285,325.47,18,92758.95,16696.611,109455.56100000002
PO-256462,2,P022,130,10514.41,28,1366873.3,382724.524,1749597.824
PO-256462,3,P012,275,1558.16,28,428494.0,119978.32,548472.3200000001
PO-256462,4,P002,212,466.19,18,98832.28,17789.8104,116622.0904
PO-545045,1,P030,43,19668.12,28,845729.1599999999,236804.1648,1082533.3247999998
PO-545045,2,P013,270,1108.63,18,299330.10000000003,53879.418000000005,353209.51800000004
PO-822722,1,P030,48,15544.26,28,746124.48,208914.8544,955039.3344
PO-822722,2,P011,188,23904.26,28,4494000.88,1258320.2464,5752321.1264
PO-822722,3,P025,62,5006.72,18,310416.64,55874.9952,366291.6352
PO-822722,4,P001,210,15084.57,28,3167759.7,886972.716,4054732.416
PO-822722,5,P027,62,325.86,18,20203.32,3636.5976,23839.9176
PO-822722,6,P027,25,401.15,18,10028.75,1805.175,11833.925
PO-112733,1,P022,137,11299.78,28,1548069.86,433459.5608000001,1981529.4208
PO-112733,2,P020,211,763.46,18,161090.06,28996.2108,190086.2708
PO-112733,3,P013,104,946.21,18,98405.84,17713.051199999998,116118.8912
PO-112733,4,P004,138,33628.65,28,4640753.7,1299411.036,5940164.7360000005
PO-112733,5,P004,37,35150.29,28,1300560.73,364157.0044,1664717.7344
PO-112733,6,P008,233,466.1,18,108601.3,19548.234,128149.534
PO-112733,7,P006,287,7407.19,28,2125863.53,595241.7884,2721105.3184
PO-112733,8,P028,137,1599.3,18,219104.1,39438.738,258542.838
PO-884893,1,P024,32,7258.58,28,232274.56,65036.876800000005,297311.4368
PO-884893,2,P014,41,56683.26,28,2324013.66,650723.8248000001,2974737.4848
PO-884893,3,P012,291,1531.85,28,445768.35,124815.138,570583.488
PO-884893,4,P019,218,27458.44,28,5985939.92,1676063.1776,7662003.0976
PO-884893,5,P011,115,20316.56,28,2336404.4000000004,654193.2320000002,2990597.6320000007
PO-884893,6,P014,265,70995.19,28,18813725.35,5267843.098000001,24081568.448000003
PO-884893,7,P015,89,75959.32,28,6760379.48,1892906.2544,8653285.7344
PO-884893,8,P030,70,15043.52,28,1053046.4,294852.9920000001,1347899.3920000002
PO-318761,1,P009,156,13070.1,28,2038935.6,570901.9680000001,2609837.568
PO-318761,2,P022,70,10531.35,28,737194.5,206414.46,943608.96
PO-318761,3,P028,224,1471.77,18,329676.48,59341.76639999999,389018.2464
PO-318761,4,P029,283,2514.66,18,711648.7799999999,128096.78039999996,839745.5603999998
PO-196065,1,P029,238,2942.07,18,700212.66,126038.2788,826250.9388
PO-196065,2,P011,163,21499.21,28,3504371.23,981223.9444,4485595.1744
PO-196065,3,P029,217,2556.87,18,554840.7899999999,99871.34219999998,654712.1321999999
PO-196065,4,P025,47,5462.53,18,256738.91,46213.00379999999,302951.9138
PO-196065,5,P015,206,92822.15,28,19121362.9,5353981.612,24475344.512
PO-196065,6,P012,179,1647.7,28,294938.3,82582.724,377521.024
PO-196065,7,P007,298,1297.47,18,386646.06,69596.2908,456242.3508
PO-196065,8,P016,210,9107.46,18,1912566.6,344261.98799999995,2256828.588
PO-196065,9,P021,220,29669.78,28,6527351.6,1827658.448,8355010.047999999
PO-196065,10,P014,267,69645.21,28,18595271.07,5206675.8996,23801946.9696
PO-146672,1,P002,278,502.88,18,139800.63999999998,25164.1152,164964.7552
PO-336270,1,P012,171,1902.62,28,325348.02,91097.4456,416445.4656
PO-336270,2,P004,203,30341.5,28,6159324.5,1724610.86,7883935.36
PO-336270,3,P030,135,15181.63,28,2049520.05,573865.6140000001,2623385.664
PO-336270,4,P001,177,21991.82,28,3892552.14,1089914.5992,4982466.7392
PO-336270,5,P008,34,452.3,18,15378.2,2768.076,18146.276
PO-336270,6,P025,166,4981.31,18,826897.4600000001,148841.5428,975739.0028
PO-336270,7,P028,224,1893.03,18,424038.72,76326.9696,500365.6896
PO-336270,8,P015,21,84217.91,28,1768576.11,495201.3108000001,2263777.4208000004
PO-100001,1,P011,90,21048.97,28,1894407.3,530434.0440000001,2424841.344
PO-100001,2,P014,66,63598.18,28,4197479.88,1175294.3664000002,5372774.2464000005
PO-100001,3,P024,66,6924.79,28,457036.14,127970.11920000002,585006.2592
PO-100001,4,P002,278,488.69,18,135855.82,24454.0476,160309.8676
PO-100001,5,P017,187,332.29,18,62138.23,11184.8814,73323.11140000001
PO-100001,6,P024,241,6583.33,28,1586582.53,444243.1084,2030825.6384
PO-100001,7,P003,206,1107.18,18,228079.08,41054.2344,269133.31440000003
PO-100001,8,P009,156,11568.46,28,1804679.76,505310.3328,2309990.0928
PO-100001,9,P024,212,7422.47,28,1573563.64,440597.8192000001,2014161.4592
PO-100001,10,P026,151,256.55,18,38739.05,6973.029,45712.079000000005
PO-886904,1,P008,161,368.07,18,59259.27,10666.6686,69925.9386
PO-886904,2,P002,117,582.67,18,68172.39,12271.0302,80443.4202
PO-886904,3,P029,44,2904.58,18,127801.52,23004.2736,150805.79359999998
PO-886904,4,P020,192,962.02,18,184707.84,33247.411199999995,217955.2512
PO-886904,5,P020,172,723.73,18,124481.56,22406.6808,146888.2408
PO-886904,6,P004,122,30767.69,28,3753658.18,1051024.2904,4804682.4704
PO-886904,7,P015,266,106865.93,28,28426337.38,7959374.4664,36385711.8464
PO-469621,1,P026,58,248.56,18,14416.48,2594.9664,17011.4464
PO-469621,2,P015,137,92824.5,28,12716956.5,3560747.8200000003,16277704.32
PO-469621,3,P013,20,1077.09,18,21541.8,3877.524,25419.324
PO-469621,4,P020,94,770.26,18,72404.44,13032.7992,85437.2392
PO-469621,5,P021,262,28485.3,28,7463148.6,2089681.608,9552830.208
PO-469621,6,P024,191,8785.12,28,1677957.9200000002,469828.2176000001,2147786.1376
PO-254725,1,P017,30,435.81,18,13074.3,2353.374,15427.674
PO-898663,1,P026,177,273.32,18,48377.64,8707.975199999999,57085.6152
PO-898663,2,P016,105,7795.57,18,818534.85,147336.273,965871.123
PO-898663,3,P006,42,7717.4,28,324130.8,90756.624,414887.424
PO-898663,4,P006,104,8400.04,28,873604.1600000001,244609.1648000001,1118213.3248000003
PO-898663,5,P027,62,347.73,18,21559.26,3880.6668,25439.9268
PO-898663,6,P007,238,1005.21,18,239239.98,43063.1964,282303.1764
PO-898663,7,P027,161,366.7,18,59038.7,10626.966,69665.666
PO-898663,8,P002,262,585.76,18,153469.12,27624.4416,181093.5616
PO-898663,9,P027,43,347.22,18,14930.46,2687.4828,17617.9428
PO-155142,1,P029,238,2816.14,18,670241.32,120643.4376,790884.7575999999
PO-155142,2,P020,289,881.97,18,254889.33,45880.0794,300769.4094
PO-155142,3,P005,32,5214.45,28,166862.4,46721.472,213583.872
PO-155142,4,P017,59,357.97,18,21120.230000000003,3801.6414,24921.871400000004
PO-155142,5,P024,166,7741.35,28,1285064.1,359817.94800000003,1644882.0480000002
PO-155142,6,P027,194,319.77,18,62035.38,11166.3684,73201.7484
PO-155142,7,P019,114,25076.72,28,2858746.08,800448.9024000001,3659194.9824
PO-155142,8,P009,127,11054.5,28,1403921.5,393098.02,1797019.52
PO-155142,9,P007,94,1130.78,18,106293.32,19132.7976,125426.1176
PO-781396,1,P022,20,13083.52,28,261670.4,73267.71200000001,334938.112
PO-781396,2,P011,110,21385.95,28,2352454.5,658687.26,3011141.76
PO-781396,3,P021,58,29482.4,28,1709979.2000000002,478794.1760000001,2188773.376
PO-986431,1,P028,113,1729.76,18,195462.88,35183.3184,230646.1984
PO-986431,2,P024,289,8488.52,28,2453182.2800000003,686891.0384000002,3140073.3184
PO-986431,3,P007,234,971.32,18,227288.88,40911.9984,268200.8784
PO-986431,4,P021,60,36847.46,28,2210847.6,619037.3280000001,2829884.9280000003
PO-986431,5,P013,35,1195.28,18,41834.8,7530.263999999999,49365.064
PO-986431,6,P019,88,33841.62,28,2978062.56,833857.5168000001,3811920.0768
PO-986431,7,P021,70,37248.78,28,2607414.6,730076.0880000001,3337490.688
PO-986431,8,P009,28,10729.73,28,300432.44,84121.08320000001,384553.5232
PO-986431,9,P008,248,445.67,18,110526.16,19894.7088,130420.8688
PO-986431,10,P029,245,2406.61,18,589619.4500000001,106131.501,695750.9510000001
PO-986431,11,P003,290,769.36,18,223114.4,40160.592,263274.992
PO-394083,1,P023,200,8272.73,28,1654546.0,463272.88000000006,2117818.88
PO-389595,1,P011,204,22309.82,28,4551203.28,1274336.9184,5825540.1984
PO-389595,2,P016,107,6914.82,18,739885.74,133179.4332,873065.1732
PO-389595,3,P016,234,8698.81,18,2035521.54,366393.87719999993,2401915.4172
PO-389595,4,P024,278,6363.75,28,1769122.5,495354.3000000001,2264476.8
PO-389595,5,P013,48,905.23,18,43451.04,7821.1872,51272.2272
PO-389595,6,P002,49,600.56,18,29427.44,5296.9392,34724.3792
PO-389595,7,P014,156,64818.29,28,10111653.24,2831262.9072,12942916.1472
PO-389595,8,P023,25,8732.3,28,218307.5,61126.1,279433.6
PO-389595,9,P013,136,1122.94,18,152719.84,27489.5712,180209.4112
PO-389595,10,P018,46,7299.48,28,335776.08,94017.3024,429793.3824
PO-389595,11,P022,43,14973.02,28,643839.86,180275.1608,824115.0208
PO-389595,12,P009,253,9351.99,28,2366053.47,662494.9716,3028548.4416
PO-369261,1,P017,99,430.24,18,42593.76,7666.8768,50260.6368
PO-369261,2,P019,91,24176.76,28,2200085.16,616023.8448,2816109.0048
PO-369261,3,P022,97,11065.52,28,1073355.44,300539.5232,1373894.9632
PO-369261,4,P014,224,59043.3,28,13225699.2,3703195.776000001,16928894.976000004
PO-369261,5,P013,204,1158.73,18,236380.92,42548.5656,278929.4856
PO-369261,6,P004,159,26530.1,28,4218285.899999999,1181120.052,5399405.952
PO-369261,7,P028,239,1707.34,18,408054.26,73449.7668,481504.0268
PO-369261,8,P001,109,21271.03,28,2318542.27,649191.8356000001,2967734.1056000004
PO-369261,9,P005,220,5177.04,28,1138948.8,318905.66400000005,1457854.4640000002
PO-369261,10,P025,285,5101.55,18,1453941.75,261709.515,1715651.265
PO-749855,1,P016,259,7038.07,18,1822860.13,328114.8234,2150974.9534
PO-413417,1,P005,288,6655.52,28,1916789.76,536701.1328000001,2453490.8928000005
PO-413417,2,P009,220,11101.12,28,2442246.4000000004,683828.9920000002,3126075.3920000005
PO-413417,3,P012,22,2132.24,28,46909.28,13134.5984,60043.8784
PO-413417,4,P027,265,429.02,18,113690.3,20464.254,134154.55399999995
PO-466804,1,P004,134,25107.91,28,3364459.94,942048.7832,4306508.7232
PO-466804,2,P003,29,1096.61,18,31801.69,5724.3042,37525.9942
PO-466804,3,P022,213,10571.07,28,2251637.91,630458.6148000001,2882096.5248
PO-466804,4,P009,132,10781.87,28,1423206.84,398497.9152000001,1821704.7552
PO-466804,5,P030,140,14480.85,28,2027319.0,567649.3200000001,2594968.3200000003
PO-466804,6,P021,186,36646.92,28,6816327.12,1908571.5936000005,8724898.7136
PO-466804,7,P019,129,24186.68,28,3120081.72,873622.8816000002,3993704.6016000006
PO-466804,8,P009,139,12283.1,28,1707350.9,478058.2520000001,2185409.152
PO-466804,9,P008,294,480.98,18,141408.12,25453.4616,166861.5816
PO-466804,10,P021,162,28976.76,28,4694235.12,1314385.8336000002,6008620.953600001
PO-466804,11,P012,154,1889.36,28,290961.44,81469.2032,372430.6432
PO-466804,12,P010,91,30469.92,28,2772762.72,776373.5616,3549136.2816
PO-575630,1,P022,55,15159.3,28,833761.5,233453.22000000003,1067214.72
PO-575630,2,P023,23,10900.05,28,250701.15,70196.322,320897.472
PO-182029,1,P001,180,19865.21,28,3575737.8,1001206.584,4576944.384
PO-182029,2,P013,123,1130.5,18,139051.5,25029.27,164080.77
PO-182029,3,P013,85,1258.59,18,106980.15,19256.427,126236.577
PO-182029,4,P019,257,24417.46,28,6275287.22,1757080.4216,8032367.6416
PO-182029,5,P020,172,1020.36,18,175501.92,31590.3456,207092.2656
PO-182029,6,P010,267,31013.76,28,8280673.92,2318588.6976,10599262.6176
PO-182029,7,P008,156,402.88,18,62849.28,11312.8704,74162.1504
PO-182029,8,P028,147,1383.09,18,203314.23,36596.5614,239910.7914
PO-182029,9,P018,242,7126.06,28,1724506.52,482861.8256,2207368.3456
PO-182029,10,P029,53,3271.94,18,173412.82,31214.3076,204627.1276
PO-182029,11,P021,46,31452.47,28,1446813.62,405107.81360000005,1851921.4336
PO-182029,12,P027,202,389.33,18,78644.66,14156.0388,92800.6988
PO-532509,1,P017,38,455.17,18,17296.46,3113.3628,20409.8228
PO-532509,2,P011,158,23018.46,28,3636916.68,1018336.6704,4655253.3504
PO-532509,3,P004,241,24793.42,28,5975214.22,1673059.9816,7648274.2016
PO-532509,4,P008,101,419.29,18,42348.29,7622.692199999999,49970.9822
PO-532509,5,P020,235,757.28,18,177960.8,32032.944,209993.744
PO-532509,6,P018,210,6888.87,28,1446662.7,405065.556,1851728.256
PO-532509,7,P012,227,1752.36,28,397785.72,111380.0016,509165.7216
PO-532509,8,P019,34,33350.74,28,1133925.16,317499.04480000003,1451424.2048
PO-532509,9,P008,280,435.31,18,121886.8,21939.624,143826.424
PO-532509,10,P005,154,6361.35,28,979647.9,274301.412,1253949.312
PO-532509,11,P024,204,7740.81,28,1579125.24,442155.0672000001,2021280.3072
PO-532509,12,P023,160,8591.62,28,1374659.2000000002,384904.5760000001,1759563.7760000003
PO-106976,1,P026,265,253.51,18,67180.15,12092.426999999998,79272.57699999999
PO-106976,2,P012,165,1735.63,28,286378.95,80186.10600000001,366565.056
PO-260406,1,P027,70,424.81,18,29736.7,5352.606,35089.306
PO-260406,2,P019,142,26832.13,28,3810162.46,1066845.4888000002,4877007.9488
PO-260406,3,P024,91,6883.96,28,626440.36,175403.30080000003,801843.6608
PO-260406,4,P028,228,1937.86,18,441832.08,79529.7744,521361.8544
PO-260406,5,P016,165,7707.8,18,1271787.0,228921.66,1500708.66
PO-703714,1,P008,144,491.68,18,70801.92,12744.3456,83546.2656
PO-703714,2,P008,172,492.06,18,84634.32,15234.1776,99868.4976
PO-267610,1,P017,158,324.0,18,51192.0,9214.56,60406.56
PO-267610,2,P025,293,6897.61,18,2020999.73,363779.9514,2384779.6814
PO-267610,3,P012,170,2120.64,28,360508.8,100942.464,461451.264
PO-267610,4,P024,90,8029.86,28,722687.4,202352.47200000004,925039.872
PO-267610,5,P023,237,11085.51,28,2627265.87,735634.4436000001,3362900.3136
PO-267610,6,P001,183,18430.17,28,3372721.11,944361.9108,4317083.0208
PO-845192,1,P021,170,36194.19,28,6153012.300000001,1722843.4440000004,7875855.744000001
PO-845192,2,P023,249,8337.84,28,2076122.16,581314.2048000001,2657436.3648
PO-808540,1,P022,133,15025.66,28,1998412.78,559555.5784000001,2557968.3584000003
PO-808540,2,P011,129,20802.06,28,2683465.74,751370.4072000001,3434836.1472000005
PO-808540,3,P014,267,57004.0,28,15220068.0,4261619.04,19481687.04
PO-808540,4,P005,249,6877.24,28,1712432.76,479481.17280000006,2191913.9328
PO-808540,5,P005,196,6623.34,28,1298174.64,363488.8992,1661663.5392000002
PO-808540,6,P018,114,9012.58,28,1027434.12,287681.55360000004,1315115.6736
PO-808540,7,P012,27,1936.03,28,52272.81,14636.3868,66909.1968
PO-808540,8,P011,147,22204.44,28,3264052.68,913934.7504,4177987.4304
PO-808540,9,P006,153,9947.47,28,1521962.91,426149.6148,1948112.5248
PO-673526,1,P030,250,19255.39,28,4813847.5,1347877.3,6161724.8
PO-673526,2,P022,234,14120.34,28,3304159.56,925164.6768,4229324.2368
PO-673526,3,P007,117,1051.21,18,122991.57,22138.4826,145130.0526
PO-673526,4,P028,192,1444.06,18,277259.52,49906.7136,327166.23360000004
PO-673526,5,P024,245,8471.23,28,2075451.35,581126.378,2656577.728
PO-673526,6,P009,282,9367.77,28,2641711.14,739679.1192000001,3381390.2592
PO-673526,7,P023,154,10115.27,28,1557751.58,436170.44240000006,1993922.0224
PO-673526,8,P025,264,4884.28,18,1289449.92,232100.9856,1521550.9056
PO-673526,9,P022,76,14728.32,28,1119352.32,313418.64960000006,1432770.9696000002
PO-393476,1,P027,294,320.63,18,94265.22,16967.7396,111232.9596
PO-393476,2,P006,229,6808.54,28,1559155.66,436563.5848,1995719.2448
PO-393476,3,P007,59,1288.37,18,76013.82999999999,13682.489399999997,89696.31939999998
PO-393476,4,P029,128,3420.91,18,437876.48,78817.7664,516694.2464
PO-233014,1,P019,273,32046.21,28,8748615.33,2449612.2924,11198227.6224
PO-233014,2,P017,104,336.99,18,35046.96,6308.4528,41355.4128
PO-233014,3,P022,223,10939.24,28,2439450.52,683046.1456,3122496.6656
PO-233014,4,P022,167,13308.85,28,2222577.95,622321.8260000001,2844899.7760000005
PO-233014,5,P026,275,272.53,18,74945.74999999999,13490.234999999995,88435.98499999999
PO-233014,6,P013,140,1152.24,18,161313.6,29036.448,190350.048
PO-233014,7,P017,299,452.06,18,135165.94,24329.8692,159495.80920000002
PO-610366,1,P004,173,33667.76,28,5824522.48,1630866.2944000002,7455388.7744
PO-610366,2,P021,175,32433.81,28,5675916.75,1589256.6900000002,7265173.44
PO-610366,3,P030,226,14366.25,28,3246772.5,909096.3,4155868.8
PO-610366,4,P018,272,9013.63,28,2451707.36,686478.0608,3138185.4208
PO-610366,5,P028,54,1530.24,18,82632.96,14873.9328,97506.8928
PO-610366,6,P027,246,367.22,18,90336.12,16260.5016,106596.6216
PO-610366,7,P014,101,55829.72,28,5638801.72,1578864.4816,7217666.2016
PO-610366,8,P022,223,11320.03,28,2524366.69,706822.6732000001,3231189.3632
PO-982472,1,P025,112,7007.14,18,784799.68,141263.9424,926063.6224
PO-982472,2,P025,109,5804.79,18,632722.11,113889.9798,746612.0898
PO-982472,3,P018,156,7680.73,28,1198193.88,335494.2864,1533688.1664
PO-982472,4,P005,65,6324.16,28,411070.4,115099.712,526170.112
PO-982472,5,P021,194,34308.56,28,6655860.64,1863640.9792,8519501.6192
PO-982472,6,P025,212,6705.6,18,1421587.2000000002,255885.69600000005,1677472.8960000002
PO-982472,7,P016,123,8884.18,18,1092754.14,196695.7452,1289449.8852
PO-982472,8,P017,290,313.15,18,90813.5,16346.43,107159.93
PO-982472,9,P023,135,8103.12,28,1093921.2,306297.93600000005,1400219.136
PO-982472,10,P021,62,33599.57,28,2083173.34,583288.5352,2666461.8752
PO-982472,11,P028,162,1656.24,18,268310.88,48295.9584,316606.8384
PO-942671,1,P010,36,25256.17,28,909222.12,254582.1936,1163804.3136
PO-942671,2,P017,183,339.72,18,62168.76,11190.3768,73359.13680000001
PO-942671,3,P027,163,361.59,18,58939.17,10609.0506,69548.2206
